x,y
25.06709664485783,10.885267020644818
24.952045593323824,10.95261550987177
24.837249848320997,11.020185382025854
24.722713765472577,11.08797563196324
24.6084417004018,11.155985254540111
24.4944380087319,11.224213244612638
24.380707046086115,11.292658597037006
24.267253168087684,11.361320306669382
24.154080730359833,11.430197368365947
24.041194088525806,11.49928877698288
23.928597598208828,11.568593527376349
23.816295615032146,11.63811061440254
23.704292494618986,11.707839032917624
23.592592592592585,11.777777777777782
23.481200264576188,11.847925843839182
23.370119866193015,11.91828222595801
23.25935575306631,11.988845918990435
23.14891228081931,12.05961591779264
23.038793805075244,12.130591217220795
22.92900468145735,12.201770812131082
22.819549265588865,12.273153697379675
22.710431913093025,12.344738867822752
22.601656979593063,12.416525318316486
22.49322882071221,12.488512043717058
22.385151792073707,12.560698038880638
22.277430249300792,12.633082298663412
22.170068548016694,12.705663817921549
22.06307104384465,12.778441591511227
21.95644209240789,12.851414614288625
21.85018604932966,12.924581881109914
21.74430727023319,12.997942386831278
21.638810110741712,13.071495126308887
21.53369892647847,13.145239094398923
21.428978073066688,13.219173285957558
21.32465190612961,13.293296695840969
21.220724781290468,13.367608318905333
21.117201054172497,13.44210715000683
21.014085080398935,13.516792184001632
20.911381215593014,13.591662415745917
20.809093815377967,13.666716840095859
20.707227235377037,13.74195445190764
20.60578583121345,13.817374246037433
20.504773958510448,13.892975217341416
20.404195972891266,13.96875636067576
20.304056229979135,14.04471667089665
20.20435908539729,14.120855142860256
20.10510889476897,14.19717077142276
20.006310013717414,14.273662551440331
19.90796679786585,14.35032947776915
19.810083602837512,14.427170545265398
19.712664784255644,14.504184748785244
19.61571469774347,14.58137108318487
19.519237698924236,14.658728543320446
19.423238143421173,14.736256124048152
19.327720386857514,14.813952820224166
19.232688784856492,14.891817626704665
19.138147693041354,14.969849538345821
19.044101467035322,15.048047550003815
18.95055446246164,15.12641065653482
18.857511034943542,15.204937852795014
18.764975540104256,15.283628133640576
18.67295233356702,15.36248049392768
18.581445770955078,15.4414939285125
18.490460207891655,15.520667432251214
18.4,15.6
18.309947098722155,15.67953340106886
18.220180830957982,15.75930962813308
18.13070161551741,15.839328011096788
18.041509871210362,15.919587879864094
17.95260601684677,16.000088564339116
17.86399047123655,16.080829394425972
17.77566365318964,16.161809700028787
17.68762598151596,16.24302881105167
17.599877875025438,16.324486057398733
17.512419752528007,16.406180768974117
17.42525203283358,16.488112275681914
17.338375134752095,16.57027990742625
17.251789477093467,16.652682994111256
17.165495478667637,16.73532086564103
17.079493558284522,16.818192851919697
16.993784134754048,16.901298282851382
16.908367626886147,16.98463648834019
16.823244453490737,17.068206798290248
16.738415033377752,17.152008542605675
16.653879785357116,17.23604105119058
16.56963912823876,17.320303653949082
16.485693480832605,17.40479568078531
16.402043261948574,17.489516461603365
16.318688890396604,17.574465326307376
16.23563078498661,17.65964160480146
16.15286936452853,17.74504462698973
16.07040504783228,17.830673722776307
15.988238253707793,17.91652822206531
15.906369400964993,18.00260745476085
15.824798908413806,18.08891075076705
15.74352719486416,18.175437439988027
15.66255467912598,18.2621868523279
15.581881780009196,18.34915831769078
15.501508916323731,18.436351165980795
15.42143650687951,18.52376472710206
15.341664970486464,18.611398330958682
15.262194725954517,18.699251307454787
15.183026192093592,18.787322986494495
15.104159787713623,18.87561269798192
15.025595931624531,18.964119771821185
14.947335042636245,19.0528435379164
14.86937753955869,19.141783326171684
14.791723841201792,19.230938466491157
14.71437436637548,19.32030828877894
14.63732953388968,19.40989212293914
14.560589762554315,19.499689298875882
14.484155471179315,19.58969914649329
14.408027078574603,19.67992099569547
14.332205003550111,19.770354176386547
14.256689664915761,19.860998018470635
14.181481481481478,19.95185185185185
14.106580872057194,20.042915006434313
14.031988255452832,20.134186812122145
13.957704050478322,20.225666598819455
13.883728675943583,20.317353696430374
13.810062550658548,20.409247434859
13.736706093433144,20.50134714400947
13.663659723077291,20.593652153785886
13.590923858400922,20.686161794092378
13.51849891821396,20.778875394833058
13.44638532132633,20.871792285912047
13.374583486547962,20.96491179723345
13.30309383268878,21.058233258701403
13.231916778558716,21.15175600022001
13.16105274296769,21.245479351693405
13.090502144725631,21.339402643025682
13.020265402642465,21.43352520412098
12.950342935528118,21.527846364883402
12.880735162192519,21.622365455217075
12.81144250144559,21.71708180502611
12.742465372097262,21.81199474421463
12.673804192957459,21.907103602686746
12.605459382836106,22.00240771034659
12.537431360543133,22.097906397098264
12.469720544888464,22.19359899284589
12.402327354682027,22.289484827493585
12.335252208733747,22.38556323094547
12.268495525853552,22.481833533105668
12.20205772485137,22.578295063878286
12.135939224537122,22.674947153167444
12.07014044372074,22.771789130877263
12.004661801212146,22.86882032691186
11.93950371582127,22.96604007117535
11.874666606358035,23.063447693571852
11.810150891632372,23.161042524005484
11.745956990454202,23.258823892380367
11.682085321633457,23.356791128600612
11.61853630398006,23.45494356257034
11.555310356303938,23.553280524193674
11.49240789741502,23.65180134337472
11.42982934612323,23.750505350017605
11.367575121238492,23.84939187402644
11.305645641570736,23.94846024530535
11.244041325929887,24.047709793758447
11.182762593125876,24.147139849289847
11.121809861968622,24.24674974180368
11.061183551268057,24.346538801204048
11.000884079834103,24.44650635739508
10.940911866476691,24.546651740280886
10.881267330005745,24.646974279765587
10.821950889231195,24.7474733057533
10.762962962962959,24.848148148148148
10.704303970010972,24.948998136854243
10.645974329185158,25.050022601775698
10.58797445929544,25.151220872816637
10.53030477915175,25.252592279881178
10.472965707564013,25.354136152873437
10.415957663342152,25.455851821697536
10.359281065296095,25.557738616257588
10.30293633223577,25.659795866457706
10.246923882971103,25.762022902202016
10.191244136312019,25.864419053394634
10.135897511068446,25.966983649939674
10.080884426050309,26.06971602174126
10.026205300067538,26.1726154987035
9.971860551930055,26.275681410730524
9.917850600447789,26.378913087726442
9.864175864430665,26.482309859595365
9.810836762688613,26.585871056241423
9.757833714031555,26.689596007568728
9.705167137269417,26.793484043481406
9.65283745121213,26.897534493883562
9.600845074669618,27.001746688679315
9.549190426451808,27.10611995777279
9.497873925368626,27.210653631068098
9.446895990229997,27.315347038469366
9.396257039845851,27.4201995098807
9.345957493026113,27.525210375206232
9.295997768580708,27.63037896435006
9.246378285319564,27.735704607216316
9.197099462052606,27.841186633709114
9.148161717589762,27.946824373732575
9.099565470740956,28.05261715719081
9.05131114031612,28.158564313987945
9.003399145125174,28.26466517402809
8.955829903978048,28.37091906721536
8.90860383568467,28.477325323453883
8.861721359054961,28.58388327264777
8.815182892898852,28.690592244701143
8.768988856026265,28.79745156951812
8.723139667247134,28.904460577002812
8.67763574537138,29.01161859705934
8.632477509208929,29.11892495959182
8.58766537756971,29.226378994504373
8.543199769263648,29.333980031701117
8.49908110310067,29.441727401086172
8.4553097978907,29.549620432563646
8.41188627244367,29.65765845603766
8.368810945569503,29.765840801412335
8.326084236078124,29.874166798591794
8.283706562779464,29.982635777480144
8.241678344483445,30.091247067981506
8.2,30.2
8.158635735040736,30.309004469260326
8.117550146206545,30.41836836119955
8.076744238641245,30.528087990290313
8.036219017488664,30.638159671005255
7.995975487892624,30.748579717817037
7.956014654996946,30.8593444451983
7.916337523945457,30.970450167621692
7.876945099881979,31.081893199559858
7.8378383879503355,31.19366985548545
7.799018393294349,31.305776449871104
7.760486121057846,31.418209297189478
7.722242576384647,31.530964711913214
7.684288764418578,31.644039008514962
7.646625690303461,31.75742850146737
7.609254359183118,31.871129505243083
7.572175776201377,31.985138334314744
7.535390946502057,32.099451303155
7.498900875228983,32.214064726236515
7.46270656752598,32.32897491803192
7.42680902853687,32.44417819301386
7.391209263405477,32.55967086565499
7.355908277275624,32.67544925042795
7.320907075291135,32.7915096618054
7.286206662595833,32.90784841425997
7.2518080443335435,33.02446182226433
7.217712225648087,33.1413462002911
7.183920211683288,33.258497862812945
7.150433007582971,33.37591312430251
7.117251618490959,33.49358829923243
7.084377049551077,33.61151970207537
7.0518103059071455,33.729703647303964
7.01955239270299,33.84813644939087
6.987604315082434,33.966814422808724
6.955967078189299,34.085733882030176
6.924641687167412,34.20489114152788
6.893629147160594,34.32428251577448
6.862930463312669,34.44390431924261
6.83254664076746,34.56375286640494
6.802478684668792,34.6838244717341
6.772727600160487,34.80411544970275
6.743294392386369,34.92462211478352
6.714180066490264,35.04534078144906
6.68538562761599,35.166267764172034
6.656912080907375,35.287399377425075
6.628760431508243,35.40873193568084
6.600931684562413,35.53026175341197
6.573426845213713,35.65198514509111
6.5462469186059655,35.773898425190914
6.519392909882993,35.89599790818402
6.492865824188618,36.01827990854308
6.466666666666665,36.14074074074074
6.44079644246096,36.26337671924965
6.415256156715323,36.38618415854245
6.390046814573579,36.5091593730918
6.365169421179552,36.63229867737033
